美国频陆,#genre#
无线翡剧AKtv(813ms),https://s1.m16tv.cfd/aktv/CH-18/AKTV.m3u8
CCTV-01高限(337ms),http://itv.iptv1688.top:2016/itv.php?id=CCTV1
无线明剧AKtv(794ms),https://s1.m16tv.cfd/aktv/CH-19/AKTV.m3u8
纬来体育AKtv(718ms),https://s1.m16tv.cfd/aktv2/CH-0/AKTV.m3u8
无线J1美AKtv(828ms),https://s1.m16tv.cfd/aktv/CH-17/AKTV.m3u8
东森新闻AKtv(833ms),https://s1.m16tv.cfd/aktv2/CH-1/AKTV.m3u8
channel5AKtv(802ms),https://s1.m16tv.cfd/aktv/channel5hd/AKTV.m3u8
tvbs新闻AKtv(930ms),https://s1.m16tv.cfd/tvbs/tvbs/AKTV.m3u8
CCTV-02高限(401ms),http://itv.iptv1688.top:2016/itv.php?id=CCTV2
民视第一AKtv(1028ms),https://s1.m16tv.cfd/taiwan/CH-0/AKTV.m3u8
TVN韩综AKtv(857ms),https://s1.m16tv.cfd/aktv/tvn/AKTV.m3u8
AXN电影AKtv(849ms),https://s1.m16tv.cfd/aktv/axn/AKTV.m3u8
channeluAKtv(1135ms),https://s1.m16tv.cfd/aktv/channeluhd/AKTV.m3u8
channel8AKtv(1128ms),https://s1.m16tv.cfd/aktv/channel8hd/AKTV.m3u8
rock影综AKtv(1081ms),https://s1.m16tv.cfd/aktv/rockaction/AKTV.m3u8
长安的荔枝19(8540ms),https://cdn.yzzy27-play.com/20250616/6953_5e34a2b4/index.m3u8
CCTV-15高限(364ms),http://itv.iptv1688.top:2016/itv.php?id=CCTV15
CCTV-10高限(983ms),http://itv.iptv1688.top:2016/itv.php?id=CCTV10
CCTV-04高限(1397ms),http://itv.iptv1688.top:2016/itv.php?id=CCTV4
CCTV-12高限(999ms),http://itv.iptv1688.top:2016/itv.php?id=CCTV12
CCTV-13高限(992ms),http://itv.iptv1688.top:2016/itv.php?id=CCTV13
CCTV-09高限(1270ms),http://itv.iptv1688.top:2016/itv.php?id=CCTV9
CCTV-5+高限(1472ms),http://itv.iptv1688.top:2016/itv.php?id=CCTV5+
CCTV-07高限(1433ms),http://itv.iptv1688.top:2016/itv.php?id=CCTV7
CCTV-08高限(1431ms),http://itv.iptv1688.top:2016/itv.php?id=CCTV8
CCTV-03高限(1727ms),http://itv.iptv1688.top:2016/itv.php?id=CCTV3
CCTV-14高限(1073ms),http://itv.iptv1688.top:2016/itv.php?id=CCTV14
CCTV-17高限(718ms),http://itv.iptv1688.top:2016/itv.php?id=CCTV17
北京卫视高限(430ms),http://itv.iptv1688.top:2016/itv.php?id=北京卫视
东方卫视高限(493ms),http://itv.iptv1688.top:2016/itv.php?id=东方卫视
CCTV-05高限(1749ms),http://itv.iptv1688.top:2016/itv.php?id=CCTV5
CCTV-11高限(1476ms),http://itv.iptv1688.top:2016/itv.php?id=CCTV11
CCTV-16高限(957ms),http://itv.iptv1688.top:2016/itv.php?id=CCTV16
江苏卫视高限(390ms),http://itv.iptv1688.top:2016/itv.php?id=江苏卫视
CCTV-06高限(1778ms),http://itv.iptv1688.top:2016/itv.php?id=CCTV6
深圳卫视高限(402ms),http://itv.iptv1688.top:2016/itv.php?id=深圳卫视
湖南卫视高限(495ms),http://itv.iptv1688.top:2016/itv.php?id=湖南卫视
安徽卫视高限(427ms),http://itv.iptv1688.top:2016/itv.php?id=安徽卫视
天津卫视高限(507ms),http://itv.iptv1688.top:2016/itv.php?id=天津卫视
山东卫视高限(487ms),http://itv.iptv1688.top:2016/itv.php?id=山东卫视
广东卫视高限(774ms),http://itv.iptv1688.top:2016/itv.php?id=广东卫视
贵州卫视高限(596ms),http://itv.iptv1688.top:2016/itv.php?id=贵州卫视
广西卫视高限(471ms),http://itv.iptv1688.top:2016/itv.php?id=广西卫视
青海卫视高限(378ms),http://itv.iptv1688.top:2016/itv.php?id=青海卫视
江西卫视高限(745ms),http://itv.iptv1688.top:2016/itv.php?id=江西卫视
凤凰资讯高限(128ms),http://ali.hlspull.yximgs.com/live/167_fhzx.flv
凤凰香港高限(125ms),http://ali.hlspull.yximgs.com/live/65b743590f6ead5c527ed74a456b6de7.flv
河南卫视高限(817ms),http://itv.iptv1688.top:2016/itv.php?id=河南卫视
海南卫视高限(558ms),http://itv.iptv1688.top:2016/itv.php?id=海南卫视
凤凰中文高限(173ms),http://ali.hlspull.yximgs.com/live/167_fhzw.flv
有线综合高限(113ms),http://ali.hlspull.yximgs.com/live/awei_hoy77.flv
黑龙江视高限(389ms),http://itv.iptv1688.top:2016/itv.php?id=黑龙江卫视
无线翡翠高限(105ms),http://ali.hlspull.yximgs.com/live/awei_jade.flv
无线新闻高限(122ms),http://ali.hlspull.yximgs.com/live/awei_wxxw.flv
有线新闻高限(167ms),http://ali.hlspull.yximgs.com/live/awei_hoy78.flv
无线翡翠高限(166ms),http://ali.hlspull.yximgs.com/live/06c346edf970b9bdc3de193196cedc2f.flv
无线新闻高限(175ms),http://ali.hlspull.yximgs.com/live/224e21608039bff2b347f81594644134.flv
浙江卫视高限(1448ms),http://itv.iptv1688.top:2016/itv.php?id=浙江卫视
无线生活高限(171ms),https://ali.hlspull.yximgs.com/live/0df7d0cc8552233f29debb4a1261f3b5.flv
无线功夫国限(128ms),https://ali.hlspull.yximgs.com/live/35803c8f7208c3fc08a6b4f0312dd3c0.flv
无线功夫粤限(137ms),https://ali.hlspull.yximgs.com/live/cc92cfd4640c87de1f6c474319cb30d6.flv
HUb娱家标限(117ms),https://ali.hlspull.yximgs.com/live/884fc82480be44804bac8cedec9cd3ea.flv
黄金翡翠高限(179ms),https://ali.hlspull.yximgs.com/live/460dc56a3870ba487327139e0d36540d.flv
黄金华剧高限(206ms),https://ali.hlspull.yximgs.com/live/94ba74b98d36cf4dd53770cbd2796b3a.flv
pₒₚc电影高限(180ms),https://ali.hlspull.yximgs.com/live/cbe1cc0baf38c5b40aab3eaee183848d.flv
重庆卫视高限(1187ms),http://itv.iptv1688.top:2016/itv.php?id=重庆卫视
辽宁卫视高限(1357ms),http://itv.iptv1688.top:2016/itv.php?id=辽宁卫视
Now新闻高限(178ms),https://ali.hlspull.yximgs.com/live/d3f1464bace2f7fe97b36b5b2462b423.flv
Now爆谷标限(131ms),http://ali.hlspull.yximgs.com/live/xiangjiaoge1116163133.flv
Now星影标限(116ms),http://ali.hlspull.yximgs.com/live/xiangjiaogef31fdg31g1gdg.flv
美亚电影闽标(124ms),http://ali.hlspull.yximgs.com/live/awei_mydy.flv
湖北卫视高限(1230ms),http://itv.iptv1688.top:2016/itv.php?id=湖北卫视
美亚电影国高(173ms),https://ali.hlspull.yximgs.com/live/6e57833583baf83d14eca8f8670c8f5e.flv
天映经典标限(122ms),http://ali.hlspull.yximgs.com/live/8bceb44d4b442b60adf219ce6a368ebb.flv
天映电影标限(158ms),http://ali.hlspull.yximgs.com/live/f90cb194bbd48932e9ea1ade066c0484.flv
无线星河国限(486ms),https://ali.hlspull.yximgs.com/live/5be9d2e7d34333d6839badc63439d1bc.flv
中天新闻高限(186ms),http://ali.hlspull.yximgs.com/live/167_ztxw.flv
中天新闻加限(185ms),http://ali.hlspull.yximgs.com/live/167ztxw2.flv
重温经典高限(203ms),http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
美亚电影粤高(265ms),https://ali.hlspull.yximgs.com/live/e08d669e5aff35f73655795ee437127c.flv
HUb都会标限(464ms),https://ali.hlspull.yximgs.com/live/85dab938b7ad470bf469d173d51ec2bc.flv
吉林卫视高限(1206ms),http://itv.iptv1688.top:2016/itv.php?id=吉林卫视
寰宇新闻高限(215ms),https://ali.hlspull.yximgs.com/live/167_hyxw.flv
四川卫视高限(1538ms),http://itv.iptv1688.top:2016/itv.php?id=四川卫视
中视新闻标限(189ms),http://ali.hlspull.yximgs.com/live/7854123tdnladisbsbsbilddsshabibscbmlabceqoklhdjhflhfsddagksh-4664122236-8845f-52660dfb346liLecbcdncnpfhgkdfghdlivcctv9HDopdeafaiiiisgdbknasdjflabiiillllllllllllillll1lllilldflldhhfsfjljfjfdsklf4dlkfdfgksfhskfsfddlafkfhajdfsaad.flv
中天综合高限(153ms),http://ali.hlspull.yximgs.com/live/awei_ztzh.flv
中天亚洲标限(304ms),http://ali.hlspull.yximgs.com/live/awei_ztyz.flv
东森超视标限(320ms),http://ali.hlspull.yximgs.com/live/awei_dscs.flv
河北卫视高限(1868ms),http://itv.iptv1688.top:2016/itv.php?id=河北卫视
Plus综合标限(820ms),http://ali.hlspull.yximgs.com/live/awei_j2.flv
民视第一标限(462ms),http://ali.hlspull.yximgs.com/live/awei_msdy.flv
tvbs闽南高限(180ms),http://ali.hlspull.yximgs.com/live/7854123tdnladisbsbsbilddsshabibscbmlTTvbsmytv6peqoklhdjhflhfsddagksh-4664122236-8845f-52660dfb346liLecbcdncnpfhgkdfghdlivcctv9HDopdeafaiiiisgdbknasdjflabiiillllllllllllillll1lllilldflldhhfsfjljfjfdsklf4dlkfdfgksfhskfsfddlafkfhajdfsaad.flv
台视新闻标限(579ms),http://ali.hlspull.yximgs.com/live/7854123tdnladisbsbsbilddsshabibscbmlTTaishieqoklhdjhflhfsddagksh-4664122236-8845f-52660dfb346liLecbcdncnpfhgkdfghdlivcctv9HDopdeafaiiiisgdbknasdjflabiiillllllllllllillll1lllilldflldhhfsfjljfjfdsklf4dlkfdfgksfhskfsfddlafkfhajdfsaad.flv
tvbs综艺标限(198ms),https://ali.hlspull.yximgs.com/live/d2119a5e54a6ed3c486c274ee42785d0.flv
猪哥亮歌标限(211ms),https://ali.hlspull.yximgs.com/live/598120c9cf086f500852f5a0cf26b4eb.flv
寰宇新闻频高(189ms),http://220.134.197.148:8548/http/220.130.214.23:8088/hls/76/818/ch62.m3u8
tvbs闽剧标限(281ms),https://ali.hlspull.yximgs.com/live/ecd5eefb4812b90a279c3e36874c48e6.flv
中天亚洲标限(659ms),http://ali.hlspull.yximgs.com/live/167ztyz.flv
tvbs新闻频高(165ms),http://220.134.197.148:8575/http/220.130.214.23:8088/hls/75/817/ch59.m3u8
东森新闻频高(213ms),http://220.134.197.148:8541/http/220.130.214.23:8088/hls/63/805/ch10.m3u8
东南卫视高限(1951ms),http://itv.iptv1688.top:2016/itv.php?id=东南卫视
三立新闻频高(184ms),http://220.134.197.148:8544/http/220.130.214.23:8088/hls/65/807/ch18.m3u8
民视闽南标限(815ms),http://ali.hlspull.yximgs.com/live/awei_mstw.flv
年代新闻频高(177ms),http://220.134.197.148:8540/http/220.130.214.23:8088/hls/67/809/ch27.m3u8
ELta娱乐标限(664ms),http://ali.hlspull.yximgs.com/live/awei_aedyl.flv
非凡新闻频高(169ms),http://220.134.197.148:8545/http/220.130.214.23:8088/hls/75/817/ch57.m3u8
八大综合高限(700ms),http://ali.hlspull.yximgs.com/live/awei_bdzh.flv
八大第一高限(716ms),http://ali.hlspull.yximgs.com/live/awei_bddy.flv
东森综合高限(820ms),http://ali.hlspull.yximgs.com/live/awei_dszh.flv
闽镜新闻频高(217ms),http://220.134.197.148:8554/http/220.130.214.23:8092/upload/114/MNEWS_TS-1111_1.m3u8
中视闽南频高(193ms),http://220.134.197.148:8503/http/220.130.214.23:8088/hls/88/80/Ctv4max.m3u8
公视闽南频高(227ms),http://220.134.197.148:8506/http/220.130.214.23:8088/hls/87/80/Pts4max.m3u8
tvbs闽南频高(193ms),http://220.134.197.148:8576/http/220.130.214.23:8088/hls/75/817/ch58.m3u8
三立闽南频高(194ms),http://220.134.197.148:8522/http/220.130.214.23:8088/hls/65/807/ch20.m3u8
三立都会频高(181ms),http://220.134.197.148:8523/http/220.130.214.23:8088/hls/65/807/ch19.m3u8
tvbs欢乐频高(212ms),http://220.134.197.148:8533/http/220.130.87.218:8081/hls/65/807/ch17.m3u8
中天综合频高(181ms),http://220.134.197.148:8527/http/220.130.214.23:8088/hls/67/809/ch25.m3u8
闽壹新闻频高(335ms),http://220.134.197.148:8549/http/220.130.214.23:8088/hls/66/808/ch24.m3u8
动物星球高限(747ms),http://ali.hlspull.yximgs.com/live/7854123tdnladisbsbsbilddsshabibscbmldongwuxql00eqoklhdjhflhfsddagksh-4664122236-8845f-52660dfb346liLecbcdncnpfhgkdfghdlivcctv9HDopdeafaiiiisgdbknasdjflabiiillllllllllllillll1lllilldflldhhfsfjljfjfdsklf4dlkfdfgksfhskfsfddlafkfhajdfsaad.flv
八大综合频高(163ms),http://220.134.197.148:8501/http/220.130.214.23:8088/hls/66/808/ch21.m3u8
八大戏剧频高(152ms),http://220.134.197.148:8532/http/220.130.87.218:8081/hls/66/808/ch23.m3u8
中天新闻频高(732ms),http://220.134.197.148:8580/http/220.130.214.23:8088/hls/78/80/ch63max.m3u8
东森戏剧频高(175ms),http://220.134.197.148:8531/http/220.130.87.218:8081/hls/64/806/ch13.m3u8
东森综合频高(190ms),http://220.134.197.148:8525/http/220.130.214.23:8088/hls/63/805/ch12.m3u8
八大第一频高(263ms),http://220.134.197.148:8520/http/220.130.214.23:8088/hls/66/808/ch22.m3u8
民视闽南频高(496ms),http://220.134.197.148:8505/http/220.130.214.23:8088/hls/85/80/Ftv4max.m3u8
东森财经频高(217ms),http://220.134.197.148:8547/http/220.130.214.23:8088/hls/63/805/ch11.m3u8
东森超视频高(262ms),http://220.134.197.148:8526/http/220.130.214.23:8088/hls/64/806/ch14.m3u8
中天娱乐频高(332ms),http://220.134.197.148:8528/http/220.130.214.23:8088/hls/67/809/ch26.m3u8
东森幼幼频高(268ms),http://220.134.197.148:8516/http/220.130.214.23:8088/hls/63/805/ch09.m3u8
龙华卡通频高(245ms),http://220.134.197.148:8521/http/220.130.87.218:8068/hls/14/80/cstv14.m3u8
中天娱乐高限(1277ms),http://ali.hlspull.yximgs.com/live/167ztyl.flv
纬来戏剧频高(305ms),http://220.134.197.148:8534/http/220.130.87.218:8081/hls/69/811/ch33.m3u8
韩国娱乐频高(225ms),http://220.134.197.148:8524/http/220.130.214.23:8092/upload/116/KMTV_TS-1111_1.m3u8
非凡商业频高(261ms),http://220.134.197.148:8546/http/220.130.214.23:8088/hls/74/816/ch56.m3u8
年代综合频高(299ms),http://220.134.197.148:8530/http/220.130.214.23:8088/hls/72/814/ch45.m3u8
东风卫视频高(153ms),http://220.134.197.148:8529/http/220.130.214.23:8088/hls/68/810/ch31.m3u8
人间卫视频高(167ms),http://220.134.197.148:8507/http/220.130.214.23:8088/hls/69/811/ch36.m3u8
纬来日本频高(475ms),http://220.134.197.148:8538/http/220.130.214.23:8088/hls/69/811/ch34.m3u8
纬来体育频高(561ms),http://220.134.197.148:8564/http/220.130.214.23:8088/hls/67/809/ch28.m3u8
纬来综合频高(573ms),http://220.134.197.148:8519/http/220.130.214.23:8088/hls/68/810/ch32.m3u8
纬来育乐频高(586ms),http://220.134.197.148:8563/http/220.130.214.23:8088/hls/68/810/ch30.m3u8
大爱电视频高(257ms),http://220.134.197.148:8508/http/220.130.214.23:8088/hls/73/815/ch52.m3u8
好消息壹频高(249ms),http://220.134.197.148:8509/http/220.130.214.23:8088/hls/74/816/ch53.m3u8
民视新闻频高(1208ms),http://220.134.197.148:8543/http/220.130.214.23:8088/hls/85/80/FtvNews4max.m3u8
旅游生活频高(240ms),http://220.134.197.148:8512/http/220.130.214.23:8088/hls/70/812/ch38.m3u8
华视闽南频高(1179ms),http://220.134.197.148:8504/http/220.130.214.23:8088/hls/89/80/Cts4max.m3u8
纬来电影频高(802ms),http://220.134.197.148:8556/http/220.130.214.23:8088/hls/69/811/ch35.m3u8
MO_综合频高(170ms),http://220.134.197.148:8566/http/220.130.214.23:8088/hls/76/818/momo_max.m3u8
HBO电影频高(152ms),http://220.134.197.148:8558/http/220.130.214.23:8088/hls/71/813/ch41.m3u8
MO_亲子频高(249ms),http://220.134.197.148:8535/http/220.130.87.218:8081/hls/90/80/momo4max.m3u8
亚洲旅游频高(396ms),http://220.134.197.148:8514/http/220.130.214.23:8088/hls/76/818/ch61.m3u8
AXN电影频高(193ms),http://220.134.197.148:8559/http/220.130.214.23:8088/hls/71/813/ch43.m3u8
Amc电影频高(188ms),http://220.134.197.148:8561/http/220.130.214.23:8092/upload/115/AMC_TS-1111_1.m3u8
好莱电影频高(223ms),http://220.134.197.148:8555/http/220.130.214.23:8088/hls/74/816/ch55.m3u8
动物星球频高(342ms),http://220.134.197.148:8513/http/220.130.214.23:8088/hls/70/812/ch37.m3u8
Tracesport高(226ms),http://220.134.197.148:8510/http/220.130.214.23:8092/upload/212/TraceS_TS-1111_1.m3u8
CineMax频高(295ms),http://220.134.197.148:8560/http/220.130.214.23:8088/hls/71/813/ch42.m3u8
NHK日本频高(258ms),http://220.134.197.148:8553/http/220.130.214.23:8088/hls/62/804/ch06.m3u8
TAIWAN'频高(309ms),http://220.134.197.148:8539/http/220.130.214.23:8088/hls/87/80/PtsTaiwanPlus4max.m3u8
宠物频道频高(711ms),http://220.134.197.148:8562/http/220.130.214.23:8078/hls/40/80/pettv.m3u8
CCTV-02高码(738ms),http://qwt.zhibotv.top:2016/全网通.php?id=CCTV2
CCTV-06高码(736ms),http://qwt.zhibotv.top:2016/全网通.php?id=CCTV6
CCTV-5+高码(1009ms),http://qwt.zhibotv.top:2016/全网通.php?id=CCTV5p
CCTV-05高码(1452ms),http://qwt.zhibotv.top:2016/全网通.php?id=CCTV5
DISCOVery高(1900ms),http://220.134.197.148:8511/http/220.130.214.23:8088/hls/71/813/ch44.m3u8
CCTV-03高码(1865ms),http://qwt.zhibotv.top:2016/全网通.php?id=CCTV3
CCTV-10高码(1145ms),http://qwt.zhibotv.top:2016/全网通.php?id=CCTV10
CCTV-04高码(1835ms),http://qwt.zhibotv.top:2016/全网通.php?id=CCTV4
CCTV-14高码(413ms),http://qwt.zhibotv.top:2016/全网通.php?id=CCTV14
CCTV-12高码(1522ms),http://qwt.zhibotv.top:2016/全网通.php?id=CCTV12
CCTV-09高码(2348ms),http://qwt.zhibotv.top:2016/全网通.php?id=CCTV9
CCTV-01高码(2745ms),http://qwt.zhibotv.top:2016/全网通.php?id=CCTV1
CCTV-11高码(2100ms),http://qwt.zhibotv.top:2016/全网通.php?id=CCTV11
CCTV-08高码(2800ms),http://qwt.zhibotv.top:2016/全网通.php?id=CCTV8
CCTV-17高码(1677ms),http://qwt.zhibotv.top:2016/全网通.php?id=CCTV17
CCTV-07高码(3496ms),http://qwt.zhibotv.top:2016/全网通.php?id=CCTV7
CCTV-13高码(2215ms),http://qwt.zhibotv.top:2016/全网通.php?id=CCTV13
江苏卫视高码(424ms),http://qwt.zhibotv.top:2016/全网通.php?id=江苏卫视
北京卫视高码(1374ms),http://qwt.zhibotv.top:2016/全网通.php?id=北京卫视
广东卫视高码(486ms),http://qwt.zhibotv.top:2016/全网通.php?id=广东卫视
CCTV-16高码(2437ms),http://qwt.zhibotv.top:2016/全网通.php?id=CCTV16
天津卫视高码(618ms),http://qwt.zhibotv.top:2016/全网通.php?id=天津卫视
浙江卫视高码(1922ms),http://qwt.zhibotv.top:2016/全网通.php?id=浙江卫视
东方卫视高码(2123ms),http://qwt.zhibotv.top:2016/全网通.php?id=东方卫视
凤凰香港高码(2435ms),http://qwt.zhibotv.top:2016/全网通.php?id=凤凰香港台
凤凰中文高码(3003ms),http://qwt.zhibotv.top:2016/全网通.php?id=凤凰中文台
湖南卫视高码(1544ms),http://qwt.zhibotv.top:2016/全网通.php?id=湖南卫视
CCTV-15高码(3551ms),http://qwt.zhibotv.top:2016/全网通.php?id=CCTV15
深圳卫视高码(1529ms),http://qwt.zhibotv.top:2016/全网通.php?id=深圳卫视
江西卫视高码(649ms),http://qwt.zhibotv.top:2016/全网通.php?id=江西卫视
河南卫视高码(850ms),http://qwt.zhibotv.top:2016/全网通.php?id=河南卫视
凤凰资讯高码(3640ms),http://qwt.zhibotv.top:2016/全网通.php?id=凤凰资讯台
山东卫视高码(2060ms),http://qwt.zhibotv.top:2016/全网通.php?id=山东卫视
贵州卫视高码(1020ms),http://qwt.zhibotv.top:2016/全网通.php?id=贵州卫视
河北卫视高码(1663ms),http://qwt.zhibotv.top:2016/全网通.php?id=河北卫视
重庆卫视高码(1980ms),http://qwt.zhibotv.top:2016/全网通.php?id=重庆卫视
安徽卫视高码(3245ms),http://qwt.zhibotv.top:2016/全网通.php?id=安徽卫视
辽宁卫视高码(3167ms),http://qwt.zhibotv.top:2016/全网通.php?id=辽宁卫视
湖北卫视高码(2468ms),http://qwt.zhibotv.top:2016/全网通.php?id=湖北卫视
CCTV-03咪咕(1005ms),http://ss.baihuan.online:35455/mgtv/624878271.m3u8
CCTV-02咪咕(1102ms),http://ss.baihuan.online:35455/mgtv/631780532.m3u8
海南卫视高码(1899ms),http://qwt.zhibotv.top:2016/全网通.php?id=海南卫视
CCTV-01咪咕(1121ms),http://ss.baihuan.online:35455/mgtv/608807420.m3u8
广西卫视高码(2489ms),http://qwt.zhibotv.top:2016/全网通.php?id=广西卫视
四川卫视高码(3095ms),http://qwt.zhibotv.top:2016/全网通.php?id=四川卫视
CCTV-07咪咕(541ms),http://ss.baihuan.online:35455/mgtv/673168121.m3u8
黑龙江视高码(1969ms),http://qwt.zhibotv.top:2016/全网通.php?id=黑龙江卫视
CCTV-04咪咕(1655ms),http://ss.baihuan.online:35455/mgtv/631780421.m3u8
CCTV-11咪咕(857ms),http://ss.baihuan.online:35455/mgtv/667987558.m3u8
CCTV-14咪咕(603ms),http://ss.baihuan.online:35455/mgtv/624878440.m3u8
CCTV-08咪咕(1051ms),http://ss.baihuan.online:35455/mgtv/624878356.m3u8
CCTV-09咪咕(1196ms),http://ss.baihuan.online:35455/mgtv/673168140.m3u8
青海卫视高码(3081ms),http://qwt.zhibotv.top:2016/全网通.php?id=青海卫视
东南卫视高码(3600ms),http://qwt.zhibotv.top:2016/全网通.php?id=东南卫视
CCTV-5+咪咕(2124ms),http://ss.baihuan.online:35455/mgtv/641886773.m3u8
cct4欧洲咪咕(706ms),http://ss.baihuan.online:35455/mgtv/608807419.m3u8
CCTV-05咪咕(2845ms),http://ss.baihuan.online:35455/mgtv/641886683.m3u8
CCTV-15咪咕(1565ms),http://ss.baihuan.online:35455/mgtv/673168223.m3u8
CCTV-13咪咕(1992ms),http://ss.baihuan.online:35455/mgtv/608807423.m3u8
吉林卫视高码(4022ms),http://qwt.zhibotv.top:2016/全网通.php?id=吉林卫视
CCTV-12咪咕(2258ms),http://ss.baihuan.online:35455/mgtv/673168185.m3u8
CCTV-17咪咕(1760ms),http://ss.baihuan.online:35455/mgtv/673168256.m3u8
动作电影咪咕(764ms),http://ss.baihuan.online:35455/mgtv/644368714.m3u8
CCTV-10咪咕(2680ms),http://ss.baihuan.online:35455/mgtv/624878405.m3u8
CCTV-06咪咕(3002ms),http://ss.baihuan.online:35455/mgtv/624878396.m3u8
影迷电影咪咕(647ms),http://ss.baihuan.online:35455/mgtv/952383261.m3u8
家庭影院咪咕(961ms),http://ss.baihuan.online:35455/mgtv/644368373.m3u8
东方卫视咪咕(676ms),http://ss.baihuan.online:35455/mgtv/651632648.m3u8
CCTV-01汝阳(414ms),http://itv.iptv1688.top:2016/itv.php?id=CCTV1
